Status,Device ID,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14568662299,1/14/2022,Cash,141,1,1,141,1,1,1,1,1/14/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,V8 Vegetable Juice - Original,Non Carbonated,14568794737,1/14/2022,Cash,142,1.5,1,142,1.5,1,1.5,1.5,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569115940,1/14/2022,Cash,142,1,1,142,1,1,1,1,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569150082,1/14/2022,Cash,141,1,1,141,1,1,1,1,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569150926,1/14/2022,Cash,141,1,1,141,1,1,1,1,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14569463108,1/14/2022,Cash,120,1.5,1,120,1.5,1,1.5,1.5,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569513981,1/14/2022,Cash,141,1,1,141,1,1,1,1,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14569526668,1/14/2022,Cash,146,3,1,146,3,1,3,3,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14569561723,1/14/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14569564302,1/14/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569564760,1/14/2022,Cash,141,1,1,141,1,1,1,1,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14569596909,1/14/2022,Cash,141,1,1,141,1,1,1,1,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14569601233,1/14/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/14/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14569910141,1/15/2022,Cash,146,3,1,146,3,1,3,3,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14569911139,1/15/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14570329106,1/15/2022,Credit,148,3,1,148,3,1,3,3,1/15/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,V8 Vegetable Juice - Original,Non Carbonated,14570742020,1/15/2022,Cash,141,1.5,1,141,1.5,1,1.5,1.5,1/15/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Vitamin Water - Ice Cool Blue Lavender,Water,14571239689,1/15/2022,Credit,145,2.75,2,145,2.75,2,5.5,5.5,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14571524565,1/15/2022,Cash,148,3,1,148,3,1,3,3,1/15/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14571607101,1/15/2022,Cash,146,3,1,146,3,1,3,3,1/15/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14571627828,1/15/2022,Cash,146,3,1,146,3,1,3,3,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14571821821,1/15/2022,Cash,141,1,1,141,1,1,1,1,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14571850001,1/15/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14571861014,1/15/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14571910161,1/15/2022,Cash,142,1,1,142,1,1,1,1,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14571911346,1/15/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14571958626,1/15/2022,Cash,146,3,1,146,3,1,3,3,1/15/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - White Cheddar,Food,14572175555,1/15/2022,Cash,121,1.25,1,121,1.25,1,1.25,1.25,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14572223955,1/15/2022,Cash,142,1,1,142,1,1,1,1,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14572516391,1/15/2022,Cash,144,3,1,144,3,1,3,3,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14572518122,1/15/2022,Credit,145,2.5,1,145,2.5,1,2.5,2.5,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14572574777,1/15/2022,Cash,141,1,1,141,1,1,1,1,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Jack Links Beef Steak Original,Food,14572575325,1/15/2022,Cash,133,2,1,133,2,1,2,2,1/15/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Food,14572575797,1/15/2022,Cash,121,1.5,1,121,1.5,1,1.5,1.5,1/15/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Nature's Valley Crunchy Granola Bar - Oats &,Food,14573858783,1/16/2022,Credit,136,1.25,1,136,1.25,1,1.25,1.25,1/16/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Lays Baked - Original,Food,14574010792,1/16/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/16/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14574141888,1/16/2022,Cash,146,3,1,146,3,1,3,3,1/16/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14574145196,1/16/2022,Cash,146,3,1,146,3,1,3,3,1/16/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Bai Antioxidant - Zambia Bingcherry,Non Carbonated,14574836578,1/17/2022,Credit,146,2.5,1,146,2.5,1,2.5,2.5,1/16/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,14576136011,1/17/2022,Cash,133,2,1,133,2,1,2,2,1/17/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Seapoint Farms Dry Roasted Edamame - Wasabi,Food,14576137173,1/17/2022,Cash,134,2.5,1,134,2.5,1,2.5,2.5,1/17/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Snapple Diet Tea - Lemon,Non Carbonated,14576353351,1/17/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14576926827,1/17/2022,Credit,148,3,1,148,3,1,3,3,1/17/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14577107071,1/17/2022,Credit,146,3,1,146,3,1,3,3,1/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14577283376,1/17/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14577468669,1/17/2022,Cash,142,1,1,142,1,1,1,1,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,14577507788,1/17/2022,Credit,134,2,1,134,2,1,2,2,1/17/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Diet Tea - Raspberry,Non Carbonated,14577677689,1/17/2022,Credit,145,2.5,1,145,2.5,1,2.5,2.5,1/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis FUGEO mini,Food,14577707447,1/17/2022,Cash,121,1.5,1,121,1.5,1,1.5,1.5,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,14577819879,1/17/2022,Cash,122,1.25,1,122,1.25,1,1.25,1.25,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14577842305,1/17/2022,Cash,142,1,1,142,1,1,1,1,1/17/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bubly - Cherry,Carbonated,14577893993,1/17/2022,Cash,140,1.5,1,140,1.5,1,1.5,1.5,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14578169559,1/17/2022,Cash,141,1,1,141,1,1,1,1,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14578215674,1/17/2022,Cash,144,3,1,144,3,1,3,3,1/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Miss Vickie's Potato Chip - Sea Salt Original,Food,14578233630,1/17/2022,Credit,114,1.5,2,114,1.5,2,3,5.5,1/17/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Bai Antioxidant - Zambia Bingcherry,Non Carbonated,14578233630,1/17/2022,Credit,146,2.5,1,146,2.5,1,2.5,5.5,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14578241959,1/17/2022,Cash,142,1,1,142,1,1,1,1,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14578314947,1/17/2022,Cash,142,1,1,142,1,1,1,1,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14578440642,1/18/2022,Cash,142,1,1,142,1,1,1,1,1/17/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14578530583,1/18/2022,Cash,146,3,1,146,3,1,3,3,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,14578530455,1/18/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Belvita Breakfast Cookies - Blueberry,Food,14578876166,1/18/2022,Cash,131,1.5,1,131,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Food,14580724140,1/18/2022,Credit,121,1.5,1,121,1.5,1,1.5,2.75,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chum Fruit Bites - Mango/Strawberry,Food,14580724140,1/18/2022,Credit,132,1.25,1,132,1.25,1,1.25,2.75,1/18/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bubly - Cherry,Carbonated,14580849667,1/18/2022,Credit,140,1.5,1,140,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Spindrift - Sparkling Water Raspberry Lime,Non Carbonated,14580852051,1/18/2022,Credit,140,1.5,1,140,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14581412215,1/18/2022,Cash,148,3,1,148,3,1,3,3,1/18/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Harvest Cheddar,Food,14581536048,1/18/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Original,Food,14581606543,1/18/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14581784319,1/18/2022,Cash,142,1,1,142,1,1,1,1,1/18/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Salsa,Food,14581912869,1/18/2022,Credit,122,1.5,1,122,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Jalapeno,Food,14582301490,1/18/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14582379968,1/18/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Takis FUGEO mini,Food,14582385566,1/18/2022,Cash,122,1.25,1,122,1.25,1,1.25,1.25,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14582388980,1/18/2022,Cash,142,1,1,142,1,1,1,1,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14582402134,1/18/2022,Cash,142,1,1,142,1,1,1,1,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14582776630,1/18/2022,Cash,144,3,1,144,3,1,3,3,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Food,14582811554,1/18/2022,Credit,121,1.5,1,121,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Zero Sugar,Carbonated,14582900546,1/18/2022,Cash,142,1,1,142,1,1,1,1,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14582908861,1/18/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,14582909167,1/18/2022,Cash,113,1.5,1,113,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Jacks Links Bar Beef Strip,Food,14582910785,1/18/2022,Cash,137,2,1,137,2,1,2,2,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14582925849,1/18/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14582926609,1/18/2022,Cash,120,1.5,1,120,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Ritz Bits Cheese,Food,14582927508,1/18/2022,Cash,123,1.5,1,123,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14582928287,1/18/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14582972769,1/18/2022,Cash,144,3,1,144,3,1,3,3,1/18/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14583230397,1/19/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Ritz Bits Cheese,Food,14583231698,1/19/2022,Cash,123,1.5,1,123,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Popchips Potato - Barbeque,Food,14584191491,1/19/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Salsa,Food,14584532585,1/19/2022,Credit,122,1.5,1,122,1.5,1,1.5,3,1/19/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Original,Food,14584532585,1/19/2022,Credit,112,1.5,1,112,1.5,1,1.5,3,1/19/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,14585189419,1/19/2022,Cash,133,2,1,133,2,1,2,2,1/19/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond/Chocolate,Carbonated,14585189909,1/19/2022,Cash,138,2,1,138,2,1,2,2,1/19/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,14585244666,1/19/2022,Credit,133,2,1,133,2,1,2,2,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14585462323,1/19/2022,Credit,143,2.5,1,143,2.5,1,2.5,4.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,14585462323,1/19/2022,Credit,134,2,1,134,2,1,2,4.5,1/19/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Salsa,Food,14585759160,1/19/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,14585860534,1/19/2022,Cash,122,1.5,1,122,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14586259632,1/19/2022,Cash,148,3,1,148,3,1,3,3,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14586263593,1/19/2022,Cash,148,3,1,148,3,1,3,3,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14586269063,1/19/2022,Cash,120,1.5,1,120,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14586276662,1/19/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,14586751849,1/19/2022,Cash,144,3,1,144,3,1,3,3,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14586752910,1/19/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Sea Salt,Food,14586762557,1/19/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14586856790,1/19/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Ritz Bits Cheese,Food,14586862293,1/19/2022,Cash,123,1.5,1,123,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Monster Energy Original,Carbonated,14587004565,1/19/2022,Credit,146,3,1,146,3,1,3,3,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14587142298,1/19/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,14587207212,1/19/2022,Cash,143,2.5,1,143,2.5,1,2.5,2.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14587233543,1/19/2022,Cash,148,3,1,148,3,1,3,3,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14587250057,1/19/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,1/19/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,14587309185,1/19/2022,Cash,123,1.5,1,123,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14587534401,1/19/2022,Cash,148,3,1,148,3,1,3,3,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14587589501,1/19/2022,Cash,148,3,1,148,3,1,3,3,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14587643596,1/19/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Mini Chips Ahoy,Food,14587643829,1/19/2022,Cash,120,1.5,1,120,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Peach Tea,Non Carbonated,14587674823,1/19/2022,Cash,145,2.5,1,145,2.5,1,2.5,2.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Jacks Links Bar Beef Strip,Food,14587710216,1/19/2022,Cash,137,2,1,137,2,1,2,2,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Jack Links Beef Steak Original,Food,14587717604,1/19/2022,Cash,133,2,1,133,2,1,2,2,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Pure Organic Pineapple Passionfruit,Food,14587717616,1/19/2022,Cash,139,1,1,139,1,1,1,1,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14587782093,1/19/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Newtons Fig Bar,Food,14587783183,1/19/2022,Cash,136,1.5,1,136,1.5,1,1.5,1.5,1/19/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14588046195,1/20/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14588046144,1/20/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,14588889753,1/20/2022,Credit,110,1.5,1,110,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond Butter,Carbonated,14588982179,1/20/2022,Cash,135,2,1,135,2,1,2,2,1/20/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Snyder's of Hanover Pretzel - Cheddar Cheese,Food,14588982964,1/20/2022,Cash,122,1.5,1,122,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Harvest Cheddar,Food,14588987870,1/20/2022,Cash,111,1.5,1,111,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Salsa,Food,14588988506,1/20/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond/Chocolate,Carbonated,14589187442,1/20/2022,Cash,138,2,1,138,2,1,2,2,1/20/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Krisp - Almond Butter,Carbonated,14589190083,1/20/2022,Cash,135,2,1,135,2,1,2,2,1/20/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Smokehouse BBQ,Food,14589325689,1/20/2022,Cash,110,1.5,1,110,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,14590096194,1/20/2022,Cash,134,2,1,134,2,1,2,2,1/20/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Miss Vickie's Potato Chip - Lime & Cracked Pe,Food,14590501816,1/20/2022,Credit,113,1.5,1,113,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Miss Vickie's Potato Chip - Sea Salt Original,Food,14590550136,1/20/2022,Cash,114,1.5,1,114,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Ruffles Baked  - Cheddar & Sour Cream,Food,14590553892,1/20/2022,Cash,123,1.5,1,123,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Salsa,Food,14590575459,1/20/2022,Cash,112,1.5,1,112,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Nature's Valley Chewy Granola Bar - Fruit & N,Food,14591296546,1/20/2022,Cash,131,1.25,1,131,1.25,1,1.25,1.25,1/20/2022
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,14591543714,1/20/2022,Cash,144,1.5,1,144,1.5,1,1.5,1.5,1/20/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Red Bull - Original,Carbonated,14591587003,1/20/2022,Cash,148,3,1,148,3,1,3,3,1/20/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Pure Organic Fruit Bar - Strawberry Banana,Food,14591588155,1/20/2022,Cash,138,1,1,138,1,1,1,1,1/20/2022
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Pure Organic Pineapple Passionfruit,Food,14591588493,1/20/2022,Cash,139,1,1,139,1,1,1,1,1/20/2022
